pk_localizacao,pk_data,pk_juridica,pk_empresa_info,cd_cnpj,fl_matriz,nm_razao_social,faixa_de_veiculos,vl_latitude,vl_longitude,qt_filial,vl_total_veiculos,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados
461,460,11,12,94632130000190,1,MADESOL COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA ME,,"-30,3891141","-56,455346",0,0,0,0,0
463,462,11,12,91546036000120,1,PEDRO CARRER & CIA LTDA,,"-29,7213634","-52,4300137",0,0,0,0,0
465,464,15,12,19645365000100,1,GENESIO DE PAULA MAFRA,,"-19,4560781","-44,2520589",0,0,0,0,0
467,466,15,12,52289014000170,1,MARCO ANTONIO CRIVELLARI,,"-22,9746392","-49,86482",0,0,0,0,0
469,468,11,12,30691836000140,1,RAQUEL COMERCIO LTDA,,"-20,8573175","-41,1079944",0,0,0,0,0
471,470,15,12,20555413000140,1,JOSE BARBOSA DA SILVA,,"-16,7368647","-43,8652467",0,0,0,0,0
473,472,15,12,20000204000130,1,ARISTIDES MENDONCA,,"-18,9171324","-48,2741864",0,0,0,0,0
475,474,174,12,31170392000160,1,CENTRAL ADMINISTRACAO E PARTICIPACOES LTDA,,"-22,8184555","-43,2796098",0,0,0,0,0
477,476,11,12,27668193000100,1,SENDON & CIA LTDA ME,,"-21,9912994","-42,9075598",0,0,0,0,0
478,226,15,12,27357292000170,1,ANGELO DEMUNER,,"-19,9368278","-40,5983289",0,0,0,0,0
480,479,11,12,32224826000120,1,DERBY PARTICIPACOES LTDA,,"-22,9130672","-43,1774784",0,0,0,0,0
482,481,174,12,55614317000100,1,RODAN ASSESSORIA TECNICA LTDA SC,,"-23,6023785","-46,6696228",0,0,0,0,0
484,483,11,12,61906053000160,1,HAICA MOTOS E ACESSORIOS LTDA,,"-23,9762005","-46,3019789",0,0,0,0,0
486,485,11,12,50986116000110,1,COMERCIAL DE RELOGIOS GUE LTDA,,"-23,5411054","-46,6314614",0,0,0,0,0
488,487,15,12,27306927000100,1,MARIA LAMEIRA SEGRINI,,"-19,5180946","-40,6542834",0,0,0,0,0
490,489,15,12,30441406000170,1,MARIA DA CONCEICAO DE SOUZA BAR,,"-22,4853005","-44,0813382",0,0,0,0,0
492,491,11,12,59506311000170,1,POOL PLASTIC COMERCIO LTDA,,"-23,658744","-46,6510791",0,0,0,0,0
494,493,11,12,61005500000100,1,TUTTI DOLCI PRODUTOS ALIMENTICIOS LTDA,,"-23,6341872","-46,6472135",0,0,0,0,0
496,495,3,43,16294894000100,1,CASSILANDRO RIBEIRO FREIRE ME,0 a 5,"-14,7532122","-40,0897858",0,1,0,1,0
498,497,11,12,26528679000180,1,L A C COMERCIO DE PECAS USADAS LTDA,,"-15,6203842","-56,0857739",0,0,0,0,0
500,499,15,12,61672473000120,1,ANTONIO LAZARINI LARANJAL PAULISTA,,"-23,0561417","-47,8349201",0,0,0,0,0
502,501,11,12,78993045000100,1,ROSA & RACHELLE LTDA ME,,"-27,1062354","-52,620441",0,0,0,0,0
504,503,15,12,21106364000120,1,GERALDO DIAS DA COSTA,,"-19,9233112","-43,9245826",0,0,0,0,0
506,505,15,12,53768289000150,1,FRANCISCA DE LIMA ROCHA,,"-23,5075582","-46,5118066",0,0,0,0,0
508,507,11,12,71196976000120,1,FAST FORWARD ESCOLA DE IDIOMAS LTDA,,"-22,2691578","-46,1640692",0,0,0,0,0
510,509,11,12,77650638000100,1,COMERCIAL DE MOVEIS VALE DO IVAI LTDA ME,,"-24,236505","-51,6683809",0,0,0,0,0
512,511,15,12,79754792000140,1,ROMILDO TSUTOMU NAKAKOGUE,,"-23,9105966","-50,5802112",0,0,0,0,0
514,513,11,12,32431462000150,1,COLAPEL COLATINA PAPEIS LTDA,,"-19,5188333","-40,6446916",0,0,0,0,0
516,515,15,12,73104580000130,1,MARIO PEREZ ITAPETININGA,,"-23,5801027","-48,0325621",0,0,0,0,0
518,517,11,12,74081167000160,1,LANCHONETE E RESTAURANTE CARDILHO LTDA,,"-25,477975","-49,2449071",0,0,0,0,0
520,519,15,12,73131021000110,1,ANTONIO BENEDITO BOLDO,,"-23,6041129","-46,5611618",0,0,0,0,0
522,521,11,12,80101264000170,1,CROQUI ASSESSORIA TEXTIL LTDA,,"-26,3103855","-48,8277554",0,0,0,0,0
524,523,174,12,78744604000130,1,CAIADO & ASSOCIADOS CONSULTORIA EMPRESARIAL LTDA SC,,"-25,4348457","-49,2772171",0,0,0,0,0
526,525,15,12,71367874000120,1,GILBERTO VALENTE TEIXEIRA,,"-20,8742187","-42,973026",0,0,0,0,0
528,527,11,12,76664895000120,1,COMERCIO DE ARTIGOS DO VESTUARIO VIKING LTDA,,"-23,3044524","-51,1695824",0,0,0,0,0
530,529,15,12,77480754000110,1,JOAO ALVES ALIMENTICIOS ME,,"-24,2066425","-50,924438",0,0,0,0,0
532,531,15,12,75814319000230,0,VANDA BONA,,"-27,0738808","-53,2493006",0,0,0,0,0
534,533,15,12,41909805000130,1,EDHMAR DE ARAUJO,,"-20,3001336","-42,4747054",0,0,0,0,0
536,535,11,12,48763809000100,1,JOSEL KAR COMERCIO DE AUTOMOVEIS LTDA,,"-23,6872868","-46,7022899",0,0,0,0,0
538,537,15,12,38857462000100,1,JOAQUIM DOMINGUES BASTOS,,"-21,925107","-50,7406812",0,0,0,0,0
540,539,11,12,43716505000160,1,INBRADIL INSTITUTO BRASILEIRO DE DIVULGACAO DO LIVRO LT,,"-23,5443651","-46,6414802",0,0,0,0,0
542,541,15,12,45533981000170,1,LAERT NOEL RAVANINI,,"-22,4334658","-46,9566083",0,0,0,0,0
544,543,7,47,53112561000300,0,XEQ MAQ COMERCIO DE MAQUINA PARA ESCRITORIO LTDA ME,,"-23,6563725","-47,2200581",0,0,0,0,0
546,545,174,12,49464951000100,1,MARIO ROBERTO SIGGIA REPRESENTACOES S C LTDA,,"-23,6194969","-46,6480953",0,0,0,0,0
548,547,15,12,41207010000180,1,IBRAHIM MARCOLINO GUIMARAES,,"-7,1191776","-34,8826593",0,0,0,0,0
550,549,174,12,43325992000130,1,PRO TEMOM LIMPEZAS INDUSTRIAIS LTDA SC,,"-23,6528133","-46,4923353",0,0,0,0,0
552,551,11,12,32641367000180,1,SELTREIN CONSULTORES DE RECURSOS HUMANOS LTDA,,"-12,9730401","-38,502304",0,0,0,0,0
554,553,15,12,34955781000190,1,P R ALMEIDA CAMPOS,,"-3,7561267","-38,546957",0,0,0,0,0
556,555,11,12,36541985000100,1,VIGSERVE SEGURANCA LTDA,,"-22,9260092","-43,2123842",0,0,0,0,0
558,557,15,12,01756145000180,1,LUIZ CARLOS EMOLO TRANSPORTES ME,,"-23,547471","-46,9275157",0,0,0,0,0
560,559,174,12,57325557000110,1,ESCRITORIO SAO PAULO LTDA SC,,"-21,488013","-51,5363783",0,0,0,0,0
562,561,15,12,75814319000150,1,VANDA BONA,,"-27,0740008","-53,2500625",0,0,0,0,0
564,563,11,12,07313662000160,1,KFB RESTAURANTE E PIZZARIA LTDA ME,,"-27,594979","-48,551728",0,0,0,0,0
566,565,11,12,53278339000110,1,MURALHA MATERIAIS PARA CONSTRUCAO LTDA ME,,"-22,8841808","-48,4441654",0,0,0,0,0
568,567,15,12,26208694000140,1,EDMAR APARECIDO GARCIA,,"-19,8406703","-44,6070529",0,0,0,0,0
570,569,15,12,12496188000190,1,LINDUARTE DE MATOS ME,,"-9,3791223","-36,1597342",0,0,0,0,0
572,571,15,12,54591094000140,1,BENEDITO VIEIRA PEDROSO PARANAPANEMA,,"-23,3870414","-48,7262178",0,0,0,0,0
574,573,15,12,01433163000120,1,MARGARIDA MARIA DE MORAES TOBIAS,,"-23,1012119","-48,2616994",0,0,0,0,0
576,575,11,12,01142967000170,1,COMERCIO DE TECIDOS & CONFECCOES LTDA,,"-10,1777477","-48,8809067",0,0,0,0,0
578,577,11,12,01712264000130,1,HERCULINO & BITENCOURT LTDA,,"-16,5743478","-49,6940732",0,0,0,0,0
580,579,11,12,02533201000180,1,C L TEX COMERCIO E SERVICOS EM MAQUINAS LTDA,,"-23,4524394","-46,4828577",0,0,0,0,0
582,581,137,12,09790115000100,1,ELEICAO 2008 DIRCEU DE OLIVEIRA VEREADOR,,"-26,2429228","-50,795168",0,0,0,0,0
584,583,11,12,10436563000180,1,AMC CONTABILIDADE LTDA ME,,"-9,9834251","-67,8065445",0,0,0,0,0
586,585,3,32,12220507000130,1,LUCIANA FERNANDES DA CRUZ MEI,,"-10,233297","-48,3264233",0,0,0,0,0
588,587,7,148,04904391000120,1,DIPIU COMERCIO DE MOVEIS PARA ESCRITORIO E RESIDENCIA EPP LTDA,,"-23,5979582","-46,661274",0,0,0,0,0
590,589,7,104,03901079000110,1,AUTO PECAS SANTO ANTONIO LTDA ME,0 a 5,"-3,7823467","-38,5800252",2,2,0,2,0
592,591,3,32,13876515000100,1,ALVA FLOR MAGNO TAVARES MEI,,"-1,3593738","-48,4028777",0,0,0,0,0
594,593,56,53,00516281000130,1,ASSOCIACAO NOVA UNIAO DOS PEQUENOS HORTIFRUTICULTORES DO SETOR INDUSTRIAL,,"-7,5229754","-46,0336504",0,0,0,0,0
596,595,7,104,14823970000100,1,PLANOS DE ASSISTENCIA FUNEBRES E FAMILIARES PRIMICIAS LTDA,0 a 5,"-20,7548659","-42,8785788",0,1,0,1,0
598,597,7,57,17001237000190,1,SPE CONSTRUTORA SA CAVALCANTE LXX LTDA,,"-2,527453","-44,2550163",0,0,0,0,0
600,599,7,104,14045278000190,1,ELLEN PINHEIRO & CARVALHO SALAO DE BELEZA E BOUTIQUE LTDA ME,,"-15,8804735","-48,0199726",0,0,0,0,0
602,601,15,603,11769325000150,1,A P RIBEIRO NUTRICIONISTA ME,,"-24,3340741","-50,6554473",0,0,0,0,0
605,604,15,606,13649275000100,1,ROBERTO SOUSA SILVA MEI,,"-23,5546437","-46,515545",0,0,0,0,0
608,607,3,32,15375030000150,1,GERIVALDO RIBEIRO GOMES MEI,,"-22,3123814","-48,5915581",0,0,0,0,0
610,609,3,32,14830545000130,1,MARIA ILDA BARROS DA SILVA MEI,,"-7,7143584","-66,9765208",0,0,0,0,0
612,611,3,32,15351613000140,1,LELIO ALMEIDA PINTO BAR E RESTAURANTE ME,,"-18,8667494","-41,9732357",0,0,0,0,0
614,613,7,40,15359272000150,1,ELABORAR PROJETOS E MARKETING LTDA ME,,"-19,9540197","-44,1184353",0,0,0,0,0
616,615,7,617,09719436000100,1,ARTEFIL ARARIPINA TECIDOS E FIBRAS LTDA,0 a 5,"-7,5841062","-40,5019729",1,3,0,2,1
619,618,3,32,13850287000190,1,LEANDRO ANTUNES DOS SANTOS MEI,,"-23,5275105","-46,8042892",0,0,0,0,0
621,620,3,8,14023390000120,1,JURACEMA DE SOUZA LEAO CHAVES ME,,"-23,5465859","-46,6405827",0,0,0,0,0
622,44,7,47,00849004000300,0,DISTRIBUIDORA NUNES GAS EPP LTDA,,"-5,5047711","-45,2520016",0,0,0,0,0
624,623,137,12,15971961000110,1,ELEICAO 2012 EDMELIA DO NASCIMENTO CARVALHO VEREADOR,,"-11,8201782","-46,6236058",0,0,0,0,0
626,625,56,104,13658549000110,1,ASPROMES ASSOCIACAO DOS PROPRIETARIOS DE MOTOS DO ESPIRITO SANTO,,"-20,3433296","-40,3935511",0,0,0,0,0
628,627,3,32,14312252000160,1,JOSE ANDRE DOS SANTOS MEI,,"-21,75025","-48,1618945",0,0,0,0,0
630,629,15,603,37564887000150,1,JOAO ASSIS DE ALENCAR ME,,"-21,255102","-52,0355549",0,0,0,0,0
632,631,7,104,10500306000160,1,COMUNICARE CLINICA E CONSULTORIA EM FONOAUDIOLOGIA LTDA ME,,"-23,5953645","-46,6479752",2,0,0,0,0
634,633,94,47,03583686000260,0,MSU CONSULTORIA E ADMINISTRACAO LTDA ME SC,,"-22,7544969","-47,6447326",0,0,0,0,0
636,635,11,12,03619841000170,1,ESQUADRO ESQUADRIAS DE ALUMINIO LTDA ME,,"-18,902623","-48,2519507",0,0,0,0,0
638,637,11,12,88656293000100,1,REPRESENTACOES BARRIL LTDA,,"-27,3620684","-53,3978427",0,0,0,0,0
640,639,641,642,01243305000430,0,DIPLOMATA SA INDUSTRIAL E COMERCIAL,,"-28,6592231","-56,0081974",0,0,0,0,0
644,643,15,12,01786092000140,1,ALTAMIRO VIEIRA PARAISO ME,,"-15,9610185","-44,8579311",0,0,0,0,0
646,645,15,12,03937322000150,1,D M LUCAS AGUIAR ME,,"-20,8391089","-41,156889",0,0,0,0,0
648,647,174,603,00799074000130,1,SIQUEIRA ASSESSORIA EMPRESARIAL LTDA ME,,"-20,5248861","-47,4040493",0,0,0,0,0
650,649,3,157,16849377000150,1,LIGIA DA PELONIA BRANCO CABRAL DE MELO MEI,,"-21,3115279","-47,5642608",0,0,0,0,0
652,651,7,68,03734601013790,0,GRAFITTE MOVEIS LTDA,,"-8,0664805","-42,2877782",0,0,0,0,0
654,653,7,43,14814432000140,1,NASCIMENTO & ARAUJO FRIGORIFICO LTDA ME,,"-8,336385","-36,4173092",0,0,0,0,0
656,655,3,32,13871224000110,1,EDILSON FRANCISCO CARDOSO MEI,,"-15,5754036","-56,1000102",0,0,0,0,0
658,657,7,110,94064649000110,1,MADEIREIRA CARONSERRA LTDA ME,,"-29,1529531","-51,8596569",1,0,0,0,0
660,659,7,104,08360628000100,1,GRAU PROJETOS EDIFICACOES E EMPREENDIMENTOS LTDA ME,,"-19,8793309","-44,0232474",0,0,0,0,0
662,661,3,8,15156438000130,1,WRIAS TEODORO DA SILVA ME,,"-7,1858818","-48,209071",0,0,0,0,0
664,663,3,53,15160571000160,1,J L MELLO JUNIOR PROJETOS,,"-10,8079828","-55,4571289",0,0,0,0,0
666,665,7,47,10357393000220,0,MARES PISCINAS LTDA ME,,"-19,3930805","-40,0670819",0,0,0,0,0
668,667,7,53,08925731000150,1,FENIX INTERMEDIACAO DE CREDITO LTDA,,"-22,2293288","-54,8121751",1,0,0,0,0
669,623,137,12,16053467000130,1,ELEICAO 2012 MARIA APARECIDA BATISTA MATOS DE OLIVEIRA VEREADOR,,"-23,8392171","-46,1339912",0,0,0,0,0
671,670,3,672,14737392000180,1,JOSELITA DIAS RIBEIRO SIMON MEI,,"-17,3340784","-39,2250585",0,0,0,0,0
674,673,15,12,04569277000190,1,SANDRA APARECIDA FRANCISCO DA SILVA ME,,"-23,5955076","-46,450417",0,0,0,0,0
676,675,3,43,07921293000270,0,ANA VALNEIDE ARAUJO,,"-3,8478597","-38,611727",0,0,0,0,0
678,677,3,113,10944008000160,1,PRISCILA BULGARO DE CARVALHO ME,,"-23,6433974","-46,5976786",0,0,0,0,0
680,679,11,279,05582594000100,1,JOSINILDO RODRIGUES CONSULTORIA IMOBILIARIA LTDA ME,,"-8,0663018","-34,8819277",0,0,0,0,0
682,681,7,47,01051495000140,1,ADAVANTEL REPRESENTACOES COMERCIAIS LTDA ME,,"-26,9063866","-49,0968304",0,0,0,0,0
684,683,7,104,57269763000150,1,IRN ASSESSORIA EMPRESARIAL JURIDICA E COBRANCAS LTDA ME,,"-21,6817079","-49,7407169",0,0,0,0,0
686,685,7,40,14452737000150,1,JRM COMERCIO DE ARTIGOS DO VESTUARIO LTDA ME,0 a 5,"-27,5953778","-48,5480499",0,1,0,1,0
688,687,7,104,13335552000100,1,HERIKCA E SIMIONE COMERCIO LTDA ME,,"-10,947987","-37,045653",0,0,0,0,0
689,591,3,32,13878559000160,1,CLEBIA PAULA DE BRITO GODOI MEI,,"-20,7304489","-47,7528331",0,0,0,0,0
691,690,3,32,13941989000180,1,JULIO RIBEIRO DE BARROS MEI,,"-16,7664647","-43,8626339",0,0,0,0,0
693,692,3,4,15182288000130,1,MADALENA APARECIDA DE SOUZA CASTRO MEI,,"-24,7740823","-53,9023748",0,0,0,0,0
695,694,3,4,15553446000110,1,VANDA AUGUSTA PEREIRA MEI,,"-27,5883983","-48,5421754",0,0,0,0,0
697,696,3,157,12164098000100,1,ANTONIO ALTENOR MARQUES MEI,,"-22,9503292","-55,6265331",0,0,0,0,0
699,698,3,104,07081651000100,1,JOSE DA SILVA ME,,"2,7688237","-60,72572",0,0,0,0,0
701,700,7,104,17283441000140,1,CPA PARTICIPACOES SOCIETARIAS LTDA,,"-19,8825589","-43,9791395",1,0,0,0,0
703,702,284,57,07806565000100,1,CONDOMINIO EDIFICIO GRANVILLE,,"-3,7043863","-38,5791784",0,0,0,0,0
705,704,56,104,11050679000140,1,ASSOCIACAO DE TRANSPORTE COMPLEMENTAR DE PLANALTO,,"-14,6603923","-40,4788747",0,0,0,0,0
707,706,3,157,13169734000140,1,SERGIO DOS SANTOS BORGES MEI,,"-23,2107065","-46,8311254",0,0,0,0,0
709,708,3,32,15190246000140,1,WILTER JOHNY BELMONT MEI,,"-22,8097833","-43,0349971",0,0,0,0,0
711,710,15,712,16480744000190,1,ADILSON DE LIMA ROCHA MEI,,"-22,5314549","-43,2249532",0,0,0,0,0
714,713,3,4,14465596000100,1,CELIA EISERMANN MEI,,"-29,6306693","-52,1962817",0,0,0,0,0
716,715,3,148,09331590000100,1,ARI GONCALVES SOARES ME,,"-21,6148283","-51,1716156",0,0,0,0,0
718,717,7,104,11306905000100,1,CAPANEMA PNEUS LTDA ME,,"-1,2035534","-47,178546",0,0,0,0,0
719,260,3,37,15676707000190,1,WESLEI KUHNEN ME,0 a 5,"-25,7808413","-53,3124157",0,1,0,1,0
721,720,3,53,02300267000120,1,JOSE RIBEIRO PIAU ME,,"-12,1359946","-44,9880446",0,0,0,0,0
723,722,15,279,81620106000190,1,CLEA LEALTINA DE BITTENCOURT REINERT ME,0 a 5,"-26,9268182","-48,9430069",0,1,0,1,0
725,724,7,148,68035252000190,1,PROJECTO AUTOMACAO E COMERCIO DE MAT ELETRICO LTDA ME,,"-22,925969","-47,057666",0,0,0,0,0
727,726,101,8,14753183000120,1,LUIS HENRIQUE RAMOS,,"-21,9340017","-50,5195856",0,0,0,0,0
729,728,7,104,11185206000150,1,PROMED DISTRIBUIDORA DE MEDICAMENTOS HOSPITALARES LTDA ME,,"-15,801519","-47,860297",0,0,0,0,0
731,730,3,8,95035473000130,1,ALEXANDRE FERRAZ DUARTE ME,,"-32,0319414","-52,0996074",0,0,0,0,0
733,732,3,617,66351065000190,1,JORGE REINALDO MARQUES ME,,"-19,9205817","-43,945275",0,0,0,0,0
735,734,7,50,48792485000120,1,ESTUDIO FOTOLITECNICA LTDA,,"-23,5669899","-46,6136048",0,0,0,0,0
737,736,7,8,04617529000100,1,LAFALCE ASSOCIADOS E PARTICIPACOES LTDA ME SC,,"-23,554702","-46,349357",0,0,0,0,0
739,738,3,672,07037992000170,1,CLOVIS DOMINGUES SOLDAS ME,,"-23,0362024","-49,7045395",0,0,0,0,0
741,740,3,32,12783179000180,1,WAGNER DE OLIVEIRA MEI,,"-24,3189285","-49,1442631",0,0,0,0,0
743,742,3,50,04355056000110,1,FRANCINILDE RODRIGUES DE PAIVA ME,,"-3,7238197","-38,5175386",0,0,0,0,0
745,744,94,43,55492623000110,1,PRESEDE PRESTACAO DE SERVICOS DE DESENHOS LTDA ME,,"-23,5027819","-46,5278183",0,0,0,0,0
747,746,11,748,11117576000150,1,C & S PANIFICADORA LTDA ME,,"-15,801519","-47,860297",0,0,0,0,0
750,749,3,53,11694319000180,1,ANDERSON JUN MAKITA ME,,"-24,0309562","-46,5094784",0,0,0,0,0
752,751,267,8,09568108000150,1,PRP PARTIDO REPUBLICANO PROGRESSISTA,,"-0,7398782","-47,851888",0,0,0,0,0
754,753,94,53,00245285000120,1,SIOUX SERVICE INFORMATICA LTDA ME SC,,"-23,3974507","-47,0024503",0,0,0,0,0
756,755,56,57,00739428000150,1,ASSOCIACAO MISSIONARIA EBENEZER,,"-23,4770379","-46,6715733",0,0,0,0,0
758,757,7,50,05953866000130,1,CACAU LANCHONETE E PIZZARIA LTDA ME,,"-18,5969035","-46,515103",0,0,0,0,0
760,759,94,113,16962677000140,1,MZT CONSULTORIA IMOBILIARIA LTDA SS,,"-23,9480507","-46,3308416",0,0,0,0,0
762,761,7,40,12563448000100,1,BELA VISTA CONSULTORIA E ASSESSORIA LTDA ME,,"-8,0130541","-34,915064",0,0,0,0,0
764,763,11,12,00311129000110,1,LUBIANE COMERCIO DE ROUPAS LTDA,,"-23,6333537","-46,7475325",0,0,0,0,0
766,765,75,12,00686049000140,1,CAIXA ESCOLAR CRIANCA ESPERANCA,,"-13,7142488","-49,0148451",0,0,0,0,0
768,767,11,12,00919682000130,1,KOHLMANN MODAS COMERCIAL LTDA,,"-23,6150417","-46,5731398",0,0,0,0,0
770,769,11,12,00539650000100,1,CONSTRULAGO MATERIAIS PARA CONSTRUCAO LTDA,,"-15,801519","-47,860297",0,0,0,0,0
772,771,11,12,00416580000100,1,GUARAREMA MATERIAIS DE CONSTRUCOES LTDA ME,,"-20,7627978","-41,5323939",0,0,0,0,0
773,765,11,12,00686974000170,1,DI BERTOLDI INFORMATICA LTDA,,"-23,702852","-46,7017213",0,0,0,0,0
775,774,15,12,26826255000100,1,VALDIR BERTOLDO,,"-19,3961716","-54,5710608",0,0,0,0,0
776,468,15,12,22260475000150,1,SEBASTIAO RICARDO CESAR,,"-22,748659","-46,1352278",0,0,0,0,0
778,777,15,12,07362228000170,1,DANIEL BENVEGNU ME,,"-23,0908607","-46,9840984",0,0,0,0,0
780,779,11,12,06276262000160,1,NAT S INFORMATICA SERVICOS LTDA ME,,"-18,915872","-48,2727474",0,0,0,0,0
782,781,15,12,05487230000140,1,D J DE OLIVEIRA FEITOZA BEBIDAS ME,,"-8,0886233","-34,8803943",0,0,0,0,0
784,783,15,12,06318371000100,1,LEILIANE DE FATIMA RIBEIRO MOREIRA ME,,"-20,675824","-44,0619326",0,0,0,0,0
785,581,137,12,09760567000130,1,ELEICAO 2008 JOSE ORLANDO FERRAZ LACERDA VEREADOR,,"-16,6950288","-40,5737316",0,0,0,0,0
787,786,788,53,16932888000130,1,CLINICA RICARDO BORGES SS,,"-21,2062178","-47,8105965",0,0,0,0,0
790,789,174,12,03905542000100,1,ALUF INFORMATICA LTDA ME,,"-22,5181523","-42,9751319",0,0,0,0,0
792,791,15,12,02686201000110,1,WILSON FRANCISCO DOS SANTOS FILHO,,"-4,9229444","-49,0719463",0,0,0,0,0
794,793,56,8,97526837000100,1,ASSOCIACAO DO CLUBE DE FUTEBOL DOS VETERANOS DE CAPAO NOVO,,"-29,755588","-50,042204",0,0,0,0,0
796,795,7,57,02484960000280,0,PLASFORRO PERFIS DE PVC LTDA,,"-26,2737453","-48,8283759",0,0,0,0,0
798,797,3,232,06084773000180,1,DIMAS PEREIRA DE SOUZA JUNIOR ME,,"-13,5900904","-39,4843477",0,0,0,0,0
800,799,137,12,16618671000150,1,ELEICAO 2012 JANEIDE DA SILVA VEREADOR,,"-8,7946628","-35,6260866",0,0,0,0,0
802,801,15,803,03477630000140,1,R F DO COUTO COMERCIAL ME,,"-23,2551247","-45,8837264",0,0,0,0,0
805,804,3,104,02937277000170,1,MARIA NANCI LAMEIRA ME,,"-3,024566","-59,9809952",0,0,0,0,0
807,806,7,104,06042798000110,1,ARGIREIA COMERCIO E EXTRACAO DE AREIA LTDA ME,,"-19,6200035","-44,0405189",0,0,0,0,0
809,808,267,8,06658925000100,1,PARTIDO DOS TRABALHADORES PT,,"-9,4861748","-37,3750963",0,0,0,0,0
811,810,154,130,02718174000110,1,S & S COMERCIAL EIRELI EPP,0 a 5,"-23,5237763","-46,6422996",0,3,0,3,0
813,812,7,130,07028901000130,1,FLYING TRANSPORTES E TURISMO LTDA ME,0 a 5,"-12,698315","-38,3250811",0,4,0,1,3
815,814,7,104,11497569000120,1,AGUIAR LUDOVINO & LEONCINI CURSOS EDUCACIONAIS TELEPRESENCIAIS LTDA,,"-8,0490038","-34,8953876",1,0,0,0,0
817,816,56,148,54796362000160,1,CLUBE DAS MAES DE VILA ALEXANDRINA,,"-23,3179561","-46,5885175",0,0,0,0,0
819,818,3,113,08679162000100,1,JOAO JOSE DA CRUZ TRANSPORTE ME,0 a 5,"-22,4893927","-47,2130215",0,2,0,0,2
820,408,7,53,64807035000110,1,FARMANIMAL FARMACIA DE MANIPULACAO VETERINARIA LTDA ME,,"-23,5623685","-46,6558728",0,0,0,0,0
822,821,3,672,15317884000180,1,JEANINE FERNANDA GOVEIA MEI,,"-1,366826","-48,3721754",0,0,0,0,0
824,823,3,4,16941941000160,1,CLAYTON ROBERTO SANTIAGO MEI,,"-23,0751079","-52,4649687",0,0,0,0,0
826,825,154,827,05277788000100,1,SECULO VERDE ALPHAVILLE PAISAGISMO E JARDINAGEM EIRELI,,"-23,5328814","-46,7920029",0,0,0,0,0
829,828,11,12,54093471000110,1,GASPAROTO & DARROZ LTDA ME,,"-22,4270248","-48,1701576",0,0,0,0,0
831,830,15,12,16774603000180,1,MARILENE LUIZA PECLA MEI,,"-9,4249087","-62,0021686",0,0,0,0,0
833,832,3,8,04251424000180,1,GERALDO DUTRA DE ABREU ME,,"-21,3911956","-42,693196",0,0,0,0,0
835,834,7,43,87120762000100,1,FARACO & CIA LTDA ME,0 a 5,"-29,784683","-55,793985",0,3,0,3,0
837,836,3,50,04724398000160,1,LUCIA VANDA DE SOUSA ME,,"-3,7972777","-38,5635515",0,0,0,0,0
839,838,3,840,12842235000100,1,JOAO IRIS TELES NUNES ME,,"-16,1426946","-47,9437857",0,0,0,0,0
841,420,56,57,06932990000930,0,DIOCESE DE ZE DOCA,,"-2,5410405","-45,7748525",0,0,0,0,0
843,842,56,57,08293513000140,1,ASSOCIACAO DE PAIS AMIGOS DO BASQUETEBOL DE REALEZA,,"-25,7725894","-53,5334767",0,0,0,0,0
845,844,56,53,01475296000160,1,APP EIM RIO DOS BANHADOS,,"-26,1117326","-49,8065079",0,0,0,0,0
846,128,7,8,12077443000160,1,NARITA E JANSON IMOVEIS LTDA ME,,"-5,0717099","-42,7935805",0,0,0,0,0
848,847,3,4,13388322000100,1,LUCIANE COSMO BATISTA MEI,,"-15,7941454","-47,8825479",0,0,0,0,0
850,849,3,130,10806211000170,1,M L GISMENES PECAS ME,,"-22,7410855","-47,3675505",0,0,0,0,0
852,851,15,12,24008849000170,1,MARIA TEREZA BRITO,,"-21,4259962","-45,9468065",0,0,0,0,0
854,853,7,53,14239440000100,1,ARAUJO PELAGIO INCORPORACAO E EMPREENDIMENTOS IMOBILIARIOS ADMINISTRACAO E PARTICIPACOES LTDA,,"-22,1209242","-51,3878305",0,0,0,0,0
856,855,7,57,19791896009310,0,SUPERGASBRAS ENERGIA LTDA,0 a 5,"-28,2369065","-52,3741027",0,1,0,0,1
858,857,56,148,12121224000130,1,CLUBE DE MAES DOS BAIRROS SAO RAIMUNDO E GAMBARRINHA,,"-2,5566914","-44,0700807",0,0,0,0,0
860,859,3,243,08508919000100,1,MARIA LUCIA AMORIM DAS MERCES ME,,"-12,7070737","-38,3333363",0,0,0,0,0
862,861,3,8,45064714000100,1,A M BRANCO ME,,"-23,9546724","-46,3287734",0,0,0,0,0
864,863,3,8,05796462000180,1,DIEGO DE PINHO FARIAS ME,,"-13,0087032","-38,4884038",0,0,0,0,0
866,865,7,104,04522679000130,1,RITMO REPRESENTACOES LTDA ME,,"-16,721381","-49,308273",0,0,0,0,0
868,867,56,57,12045619000100,1,ASSOCIACAO DE MORADORES E AMIGOS DO JARDIM ITAU,,"-21,1803382","-47,8619195",0,0,0,0,0
870,869,7,104,08190659000160,1,TECNOESTE COMERCIO DE EQUIPAMENTOS AVICOLAS LTDA ME,0 a 5,"-24,7283909","-53,7596934",0,4,0,4,0
